application_id,job_id,candidate_id,application_date,skill_match_score,salary_match_score,education_match_score,experience_match_score,total_match_score,is_matched,status
APP960541,JOB801630,CAND662659,2026-03-03,0.0,0.4,1.0,0.7,0.42,0,已查看
APP137064,JOB642727,CAND449746,2026-02-24,0.0,0.1,0.6,1.0,0.34,0,已查看
APP325478,JOB296174,CAND288464,2026-02-04,0.333,0.1,0.2,0.1,0.213,0,待处理
APP309041,JOB371672,CAND127271,2026-02-26,0.0,0.1,1.0,0.1,0.24,0,面试中
APP861360,JOB652720,CAND523064,2026-02-25,0.0,0.4,0.2,0.1,0.14,0,已录用
APP509682,JOB167949,CAND996476,2026-02-15,0.0,0.4,1.0,0.1,0.3,0,已拒绝
APP714237,JOB713926,CAND662108,2026-02-17,0.2,0.1,1.0,1.0,0.5,0,已查看
APP216019,JOB497846,CAND356327,2026-02-21,0.0,0.1,0.2,0.1,0.08,0,已查看
APP863903,JOB474778,CAND392243,2026-02-23,0.0,1.0,1.0,0.7,0.54,0,已拒绝
APP858044,JOB158587,CAND354318,2026-02-07,0.0,0.4,0.6,0.1,0.22,0,待处理
APP382935,JOB714856,CAND903612,2026-02-24,0.0,0.4,1.0,1.0,0.48,0,已录用
APP577853,JOB115577,CAND363812,2026-02-26,0.0,0.4,1.0,0.4,0.36,0,待处理
APP820754,JOB748253,CAND880369,2026-02-25,0.0,1.0,1.0,1.0,0.6,1,已查看
APP459431,JOB557735,CAND966621,2026-03-04,0.0,0.7,1.0,0.7,0.48,0,待处理
APP730838,JOB272013,CAND344391,2026-03-01,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP443750,JOB160030,CAND951622,2026-02-18,0.0,0.1,1.0,0.1,0.24,0,已拒绝
APP959650,JOB810630,CAND217959,2026-02-10,0.0,0.4,1.0,0.1,0.3,0,已录用
APP868022,JOB455548,CAND688629,2026-03-02,0.0,0.1,0.2,1.0,0.26,0,已查看
APP970033,JOB756770,CAND969749,2026-03-05,0.5,0.1,1.0,1.0,0.62,1,已拒绝
APP757697,JOB888996,CAND665140,2026-02-09,0.0,0.1,0.2,0.1,0.08,0,已拒绝
APP539867,JOB299730,CAND689581,2026-02-11,0.0,0.4,1.0,0.4,0.36,0,待处理
APP462715,JOB685510,CAND905094,2026-03-06,0.0,0.1,1.0,1.0,0.42,0,已录用
APP483059,JOB941286,CAND527994,2026-02-11,0.0,1.0,0.6,1.0,0.52,0,已查看
APP604934,JOB465430,CAND419965,2026-02-14,0.0,0.7,1.0,1.0,0.54,0,待处理
APP218971,JOB987388,CAND564035,2026-02-21,0.0,0.4,1.0,1.0,0.48,0,已拒绝
APP279548,JOB738508,CAND117300,2026-03-01,0.667,0.4,1.0,0.7,0.687,1,待处理
APP623225,JOB354079,CAND670442,2026-02-16,0.2,0.7,1.0,1.0,0.62,1,已查看
APP888372,JOB825772,CAND511561,2026-02-19,0.667,0.1,1.0,0.7,0.627,1,已拒绝
APP709126,JOB877128,CAND685946,2026-02-11,0.0,0.4,1.0,1.0,0.48,0,已录用
APP536605,JOB758970,CAND537709,2026-02-09,0.0,0.7,1.0,1.0,0.54,0,待处理
APP569470,JOB766318,CAND657392,2026-03-05,0.0,0.7,1.0,0.7,0.48,0,已录用
APP654095,JOB703943,CAND434050,2026-02-26,0.8,0.1,0.2,0.1,0.4,0,待处理
APP909549,JOB726634,CAND734186,2026-02-17,0.0,0.4,0.2,0.7,0.26,0,面试中
APP871046,JOB126845,CAND764485,2026-02-08,0.0,0.1,1.0,1.0,0.42,0,面试中
APP428039,JOB757462,CAND283353,2026-02-25,0.5,0.4,0.6,1.0,0.6,1,待处理
APP389465,JOB361111,CAND940667,2026-02-14,0.0,0.4,0.6,1.0,0.4,0,待处理
APP587380,JOB946687,CAND240475,2026-02-14,0.0,1.0,0.6,1.0,0.52,0,待处理
APP427780,JOB801061,CAND396092,2026-02-12,0.0,0.1,1.0,0.1,0.24,0,已查看
APP954308,JOB325171,CAND518097,2026-02-08,0.0,0.7,0.2,1.0,0.38,0,已拒绝
APP439785,JOB119600,CAND603546,2026-02-04,0.0,1.0,1.0,1.0,0.6,1,已查看
APP955992,JOB584838,CAND589065,2026-02-17,0.0,0.1,1.0,1.0,0.42,0,已录用
APP204432,JOB953986,CAND562277,2026-02-14,0.333,0.7,1.0,1.0,0.673,1,面试中
APP222696,JOB273386,CAND200474,2026-02-19,0.0,0.4,1.0,1.0,0.48,0,已查看
APP500983,JOB835281,CAND825362,2026-02-23,0.0,0.4,0.2,0.7,0.26,0,已拒绝
APP493368,JOB156068,CAND608152,2026-02-28,0.5,1.0,1.0,1.0,0.8,1,面试中
APP154536,JOB151353,CAND379358,2026-03-02,0.0,0.1,1.0,0.1,0.24,0,已查看
APP166176,JOB634380,CAND402024,2026-03-02,0.0,0.1,1.0,1.0,0.42,0,已查看
APP465078,JOB532347,CAND288464,2026-03-05,0.5,1.0,0.2,1.0,0.64,1,待处理
APP381944,JOB739155,CAND564172,2026-02-16,0.0,0.1,1.0,1.0,0.42,0,待处理
APP820374,JOB134693,CAND618111,2026-02-20,0.6,0.7,1.0,0.4,0.66,1,已拒绝
APP474186,JOB658847,CAND585974,2026-03-06,0.0,0.7,0.2,1.0,0.38,0,面试中
APP794702,JOB325319,CAND139065,2026-02-07,0.0,0.1,0.6,0.4,0.22,0,面试中
APP168258,JOB124872,CAND833523,2026-02-04,0.6,0.7,1.0,1.0,0.78,1,已查看
APP338162,JOB584258,CAND283353,2026-02-17,0.0,1.0,0.2,1.0,0.44,0,已查看
APP381547,JOB354001,CAND985978,2026-03-03,0.0,0.1,0.2,1.0,0.26,0,待处理
APP708672,JOB461518,CAND779319,2026-02-21,0.0,0.1,0.6,0.1,0.16,0,待处理
APP663012,JOB358345,CAND812491,2026-02-04,0.0,1.0,0.2,1.0,0.44,0,已查看
APP117959,JOB333646,CAND911231,2026-02-17,0.0,0.7,0.6,1.0,0.46,0,面试中
APP539355,JOB190477,CAND819011,2026-02-08,0.0,0.1,0.2,0.7,0.2,0,面试中
APP474551,JOB416470,CAND383010,2026-02-25,0.0,0.4,1.0,1.0,0.48,0,已查看
APP545820,JOB449088,CAND187825,2026-02-23,0.5,0.4,1.0,0.7,0.62,1,已录用
APP874025,JOB813328,CAND717202,2026-02-07,0.0,0.4,1.0,1.0,0.48,0,已查看
APP876834,JOB495328,CAND955287,2026-02-22,0.5,1.0,0.2,1.0,0.64,1,已查看
APP788101,JOB971481,CAND741931,2026-03-02,0.0,0.7,0.2,0.7,0.32,0,面试中
APP408070,JOB964207,CAND922906,2026-02-17,0.0,1.0,1.0,0.7,0.54,0,已查看
APP177991,JOB385081,CAND666521,2026-03-03,0.0,0.1,0.2,1.0,0.26,0,待处理
APP795660,JOB973417,CAND955287,2026-02-22,0.0,1.0,1.0,0.7,0.54,0,已拒绝
APP874089,JOB147240,CAND208424,2026-02-26,0.0,0.1,0.2,0.1,0.08,0,已查看
APP918911,JOB664153,CAND408153,2026-02-06,0.0,0.7,1.0,1.0,0.54,0,已查看
APP805652,JOB264699,CAND997472,2026-03-03,0.0,0.7,1.0,0.7,0.48,0,待处理
APP456777,JOB437443,CAND455326,2026-03-01,0.0,0.1,0.6,1.0,0.34,0,待处理
APP313656,JOB589434,CAND907203,2026-02-16,0.6,0.1,1.0,0.1,0.48,0,已拒绝
APP578733,JOB715261,CAND328497,2026-02-06,0.0,0.7,1.0,0.4,0.42,0,已录用
APP716940,JOB227337,CAND730089,2026-02-07,0.0,1.0,1.0,1.0,0.6,1,已录用
APP676390,JOB582595,CAND656714,2026-02-13,0.0,0.1,1.0,0.4,0.3,0,面试中
APP739955,JOB980287,CAND747021,2026-03-05,0.0,0.7,1.0,1.0,0.54,0,待处理
APP261264,JOB250551,CAND184363,2026-02-11,0.0,0.1,0.6,0.1,0.16,0,已拒绝
APP339270,JOB760965,CAND217959,2026-03-06,0.0,1.0,1.0,1.0,0.6,1,已录用
APP458580,JOB333646,CAND668136,2026-03-04,0.5,0.1,1.0,1.0,0.62,1,已查看
APP333218,JOB663688,CAND921754,2026-02-08,0.167,0.7,1.0,0.7,0.547,0,已查看
APP757268,JOB381886,CAND567080,2026-02-15,0.333,0.4,0.2,0.7,0.393,0,已查看
APP849799,JOB572053,CAND283353,2026-02-25,0.0,0.4,0.6,1.0,0.4,0,已查看
APP401041,JOB711789,CAND901977,2026-02-16,0.667,0.1,0.2,1.0,0.527,0,已拒绝
APP372414,JOB354882,CAND571542,2026-02-27,0.0,0.7,1.0,1.0,0.54,0,已录用
APP359491,JOB956534,CAND326073,2026-02-24,0.0,0.4,1.0,0.1,0.3,0,已录用
APP270532,JOB768487,CAND112640,2026-03-04,0.0,0.7,0.6,1.0,0.46,0,已查看
APP215713,JOB212721,CAND125054,2026-03-02,0.0,0.1,1.0,1.0,0.42,0,待处理
APP188125,JOB161301,CAND192703,2026-02-04,0.0,0.7,0.2,1.0,0.38,0,已录用
APP409511,JOB564645,CAND939710,2026-02-26,0.0,0.1,0.2,1.0,0.26,0,已录用
APP875572,JOB255791,CAND861627,2026-02-04,0.0,0.7,1.0,1.0,0.54,0,已拒绝
APP762466,JOB742176,CAND392249,2026-02-13,0.0,0.4,0.2,1.0,0.32,0,已拒绝
APP826983,JOB621798,CAND189963,2026-03-02,0.0,1.0,1.0,0.7,0.54,0,已查看
APP679837,JOB493664,CAND271846,2026-02-07,1.0,1.0,0.2,1.0,0.84,1,已录用
APP305733,JOB449385,CAND550994,2026-03-02,0.0,0.4,1.0,1.0,0.48,0,已查看
APP113623,JOB410582,CAND303646,2026-02-09,0.0,0.4,1.0,0.7,0.42,0,已录用
APP556903,JOB676255,CAND334751,2026-02-23,0.8,0.7,0.2,1.0,0.7,1,已拒绝
APP232017,JOB312386,CAND961055,2026-02-07,0.0,1.0,0.6,1.0,0.52,0,已查看
APP473876,JOB747968,CAND985978,2026-03-02,0.0,0.1,0.6,0.7,0.28,0,已查看
APP515542,JOB552270,CAND381862,2026-02-25,0.25,0.7,1.0,1.0,0.64,1,已录用
APP906687,JOB894268,CAND628143,2026-02-13,0.6,0.1,0.2,0.1,0.32,0,待处理
APP183697,JOB128547,CAND189963,2026-03-02,0.0,0.7,1.0,1.0,0.54,0,已查看
APP441123,JOB489043,CAND807722,2026-02-04,0.0,0.7,1.0,1.0,0.54,0,待处理
APP325397,JOB473730,CAND589722,2026-03-02,0.0,0.1,1.0,1.0,0.42,0,面试中
APP651731,JOB592941,CAND373290,2026-02-06,0.0,0.7,1.0,0.4,0.42,0,已拒绝
APP912926,JOB994955,CAND328067,2026-03-05,0.0,0.4,1.0,0.7,0.42,0,已查看
APP578722,JOB385843,CAND137100,2026-02-21,0.0,0.1,1.0,1.0,0.42,0,已录用
APP538244,JOB359635,CAND946797,2026-03-06,0.0,0.4,1.0,0.4,0.36,0,已拒绝
APP770679,JOB817508,CAND216131,2026-02-16,0.0,0.7,1.0,0.1,0.36,0,面试中
APP285830,JOB598820,CAND380680,2026-02-17,0.0,0.7,1.0,0.7,0.48,0,待处理
APP245404,JOB274418,CAND303243,2026-02-18,0.0,0.1,1.0,1.0,0.42,0,已录用
APP195801,JOB961599,CAND224416,2026-02-27,0.0,0.4,1.0,0.1,0.3,0,待处理
APP315512,JOB645377,CAND688819,2026-02-24,0.0,0.4,0.2,1.0,0.32,0,已查看
APP750278,JOB553814,CAND944223,2026-02-27,0.0,0.1,1.0,0.1,0.24,0,待处理
APP904600,JOB904785,CAND397100,2026-02-21,0.0,0.1,0.2,0.4,0.14,0,已拒绝
APP170408,JOB796734,CAND871539,2026-02-18,0.25,0.1,0.2,0.4,0.24,0,已拒绝
APP793209,JOB345217,CAND598557,2026-03-01,0.25,0.1,0.2,0.1,0.18,0,待处理
APP631955,JOB623683,CAND541505,2026-02-26,0.0,1.0,0.6,1.0,0.52,0,面试中
APP623601,JOB826016,CAND805987,2026-03-05,0.0,0.7,1.0,1.0,0.54,0,已录用
APP562214,JOB560485,CAND721658,2026-03-06,0.0,0.4,0.6,1.0,0.4,0,待处理
APP502191,JOB674161,CAND665735,2026-02-22,0.0,1.0,1.0,1.0,0.6,1,已查看
APP570157,JOB271914,CAND644523,2026-02-24,0.25,0.7,1.0,1.0,0.64,1,已查看
APP100055,JOB644418,CAND283368,2026-02-21,0.6,1.0,1.0,1.0,0.84,1,面试中
APP180823,JOB739436,CAND112640,2026-02-22,0.0,0.4,1.0,1.0,0.48,0,已录用
APP778841,JOB614591,CAND950184,2026-02-05,0.0,0.4,0.6,0.1,0.22,0,已录用
APP446505,JOB258704,CAND853384,2026-02-07,0.0,0.4,1.0,0.4,0.36,0,面试中
APP302237,JOB551758,CAND609964,2026-02-26,0.0,1.0,0.2,1.0,0.44,0,待处理
APP746433,JOB974742,CAND501153,2026-02-16,0.0,0.1,0.2,0.4,0.14,0,面试中
APP732830,JOB971004,CAND401378,2026-02-05,0.0,0.1,1.0,0.7,0.36,0,已查看
APP522381,JOB655336,CAND713351,2026-03-02,0.0,1.0,1.0,0.7,0.54,0,面试中
APP773514,JOB997425,CAND909479,2026-02-07,0.0,1.0,0.2,0.4,0.32,0,已查看
APP208423,JOB881296,CAND592339,2026-03-01,0.0,0.1,0.6,0.4,0.22,0,待处理
APP842304,JOB497166,CAND422417,2026-02-06,0.0,0.4,1.0,1.0,0.48,0,已拒绝
APP254657,JOB954457,CAND328497,2026-02-21,0.0,0.4,0.2,1.0,0.32,0,已录用
APP841488,JOB374566,CAND522032,2026-02-19,0.0,0.1,1.0,0.1,0.24,0,面试中
APP369897,JOB729968,CAND882655,2026-02-13,0.0,0.1,0.2,1.0,0.26,0,已录用
APP147986,JOB916672,CAND225166,2026-02-28,0.2,0.1,1.0,0.1,0.32,0,待处理
APP302228,JOB851919,CAND190625,2026-02-08,0.0,1.0,0.2,1.0,0.44,0,已录用
APP342936,JOB989167,CAND467121,2026-02-23,0.0,0.1,0.2,0.1,0.08,0,已拒绝
APP221138,JOB575774,CAND657392,2026-02-18,0.0,0.7,0.6,1.0,0.46,0,已拒绝
APP693596,JOB225748,CAND397100,2026-02-18,0.0,0.4,0.2,0.7,0.26,0,面试中
APP670315,JOB682125,CAND936588,2026-03-01,0.0,0.1,1.0,1.0,0.42,0,已录用
APP717636,JOB241296,CAND609105,2026-03-05,0.0,1.0,1.0,1.0,0.6,1,已录用
APP668276,JOB870643,CAND821443,2026-03-05,0.0,0.4,0.2,1.0,0.32,0,已录用
APP520563,JOB911164,CAND518924,2026-02-08,0.75,0.1,1.0,1.0,0.72,1,已查看
APP330531,JOB892036,CAND884381,2026-02-13,0.0,1.0,1.0,1.0,0.6,1,已录用
APP253474,JOB125404,CAND939563,2026-02-28,0.0,1.0,1.0,0.4,0.48,0,已拒绝
APP316636,JOB119591,CAND869224,2026-02-17,0.0,0.1,0.2,0.1,0.08,0,已拒绝
APP274541,JOB692079,CAND998783,2026-02-05,0.0,1.0,1.0,0.4,0.48,0,已拒绝
APP226145,JOB609049,CAND563637,2026-02-11,0.25,0.1,0.6,0.7,0.38,0,已录用
APP116300,JOB567736,CAND221089,2026-02-25,0.0,0.1,0.6,0.4,0.22,0,面试中
APP953026,JOB622431,CAND262356,2026-02-05,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP708158,JOB455882,CAND134631,2026-02-26,0.0,0.1,0.2,0.1,0.08,0,已查看
APP198568,JOB151917,CAND327342,2026-02-27,0.5,0.4,0.2,1.0,0.52,0,待处理
APP452405,JOB821986,CAND607725,2026-02-22,0.0,1.0,0.6,0.7,0.46,0,已拒绝
APP677647,JOB406940,CAND955287,2026-02-04,0.0,1.0,0.2,1.0,0.44,0,待处理
APP990401,JOB987386,CAND362669,2026-02-04,0.0,1.0,1.0,1.0,0.6,1,待处理
APP583040,JOB171911,CAND769622,2026-02-11,0.0,0.7,1.0,0.4,0.42,0,已拒绝
APP125466,JOB581532,CAND666896,2026-02-25,0.0,0.7,1.0,0.7,0.48,0,待处理
APP917734,JOB823548,CAND326073,2026-03-01,0.833,0.1,0.2,0.1,0.413,0,已查看
APP545288,JOB991442,CAND333790,2026-02-22,0.0,0.1,0.2,1.0,0.26,0,面试中
APP992224,JOB875702,CAND216060,2026-02-20,0.5,0.1,0.2,0.4,0.34,0,面试中
APP963968,JOB426137,CAND343433,2026-03-05,0.333,0.1,0.2,0.1,0.213,0,已录用
APP354660,JOB640228,CAND419965,2026-03-04,0.0,0.7,0.2,1.0,0.38,0,已录用
APP180263,JOB877960,CAND765362,2026-02-07,0.667,0.1,1.0,0.4,0.567,0,已拒绝
APP698419,JOB982334,CAND577387,2026-02-23,0.0,0.7,0.2,1.0,0.38,0,已查看
APP703368,JOB724132,CAND993091,2026-02-25,0.0,0.4,1.0,0.1,0.3,0,已查看
APP545057,JOB676308,CAND882655,2026-02-11,0.0,0.7,0.6,1.0,0.46,0,已查看
APP159753,JOB491138,CAND715982,2026-02-20,0.0,0.4,1.0,1.0,0.48,0,面试中
APP521957,JOB793476,CAND860831,2026-02-20,0.0,0.1,0.2,0.1,0.08,0,已拒绝
APP540043,JOB887391,CAND956275,2026-02-20,0.0,0.1,1.0,1.0,0.42,0,待处理
APP576910,JOB671232,CAND826529,2026-03-03,0.5,0.1,0.2,1.0,0.46,0,已查看
APP780020,JOB469901,CAND939710,2026-02-13,0.0,0.7,1.0,1.0,0.54,0,面试中
APP780394,JOB880654,CAND700275,2026-02-08,0.0,0.1,1.0,0.1,0.24,0,已录用
APP533002,JOB929714,CAND666896,2026-02-19,0.0,0.4,1.0,1.0,0.48,0,面试中
APP435821,JOB827931,CAND778889,2026-03-02,0.0,0.1,0.2,0.7,0.2,0,已查看
APP753587,JOB440365,CAND973066,2026-02-19,0.0,0.1,1.0,1.0,0.42,0,面试中
APP780179,JOB526361,CAND622704,2026-02-20,0.0,0.7,1.0,1.0,0.54,0,已录用
APP743781,JOB443107,CAND771833,2026-02-10,0.667,1.0,0.2,1.0,0.707,1,面试中
APP650748,JOB501157,CAND408153,2026-03-06,0.0,0.4,1.0,0.7,0.42,0,已录用
APP394953,JOB272210,CAND269887,2026-03-04,0.0,0.4,0.6,0.7,0.34,0,已查看
APP272772,JOB358779,CAND246669,2026-02-09,0.0,0.1,1.0,1.0,0.42,0,已查看
APP862539,JOB271914,CAND684055,2026-02-12,0.0,0.4,0.6,1.0,0.4,0,面试中
APP771373,JOB641905,CAND810793,2026-02-18,0.0,0.1,0.6,1.0,0.34,0,已录用
APP511566,JOB702791,CAND380680,2026-03-06,0.0,0.4,0.6,1.0,0.4,0,待处理
APP568232,JOB430873,CAND189963,2026-02-12,0.0,0.7,1.0,0.7,0.48,0,待处理
APP744620,JOB142452,CAND259273,2026-03-04,0.0,0.7,1.0,0.4,0.42,0,已拒绝
APP625198,JOB723374,CAND791684,2026-02-15,0.0,0.1,0.2,0.1,0.08,0,已录用
APP929319,JOB782268,CAND800432,2026-02-04,0.0,0.7,0.2,1.0,0.38,0,待处理
APP554733,JOB328872,CAND657392,2026-02-12,0.0,1.0,0.2,1.0,0.44,0,已录用
APP997950,JOB595302,CAND909209,2026-02-11,0.0,0.7,1.0,0.1,0.36,0,已拒绝
APP751379,JOB259215,CAND454388,2026-02-17,0.0,1.0,0.6,1.0,0.52,0,已查看
APP813892,JOB232021,CAND800432,2026-02-20,0.0,0.7,0.6,1.0,0.46,0,面试中
APP569325,JOB290869,CAND259053,2026-03-04,0.0,0.7,1.0,0.7,0.48,0,待处理
APP650949,JOB757462,CAND189963,2026-03-04,0.0,0.1,1.0,1.0,0.42,0,待处理
APP798473,JOB139488,CAND389481,2026-02-19,0.0,1.0,1.0,0.4,0.48,0,已拒绝
APP171890,JOB172451,CAND844773,2026-02-08,0.0,0.1,0.6,0.4,0.22,0,已查看
APP966560,JOB132960,CAND228190,2026-02-10,0.0,1.0,1.0,1.0,0.6,1,已查看
APP489588,JOB145335,CAND379358,2026-02-04,0.0,1.0,1.0,0.4,0.48,0,面试中
APP911665,JOB926263,CAND193390,2026-02-06,0.0,0.7,0.2,1.0,0.38,0,待处理
APP763963,JOB530455,CAND401378,2026-02-24,0.0,0.7,1.0,1.0,0.54,0,待处理
APP155670,JOB434827,CAND107995,2026-02-08,0.4,0.7,1.0,0.7,0.64,1,待处理
APP283686,JOB973265,CAND122662,2026-02-06,0.0,0.7,0.2,1.0,0.38,0,待处理
APP421435,JOB153761,CAND765385,2026-02-16,0.0,0.1,1.0,1.0,0.42,0,面试中
APP578310,JOB404951,CAND451474,2026-02-18,0.0,0.1,1.0,1.0,0.42,0,待处理
APP504832,JOB996841,CAND275844,2026-03-03,0.0,0.1,1.0,1.0,0.42,0,已录用
APP258571,JOB380042,CAND592883,2026-02-08,0.0,1.0,1.0,0.1,0.42,0,已录用
APP176420,JOB723623,CAND554319,2026-02-17,0.0,0.4,1.0,0.1,0.3,0,面试中
APP467087,JOB112215,CAND671409,2026-02-28,0.167,0.7,0.6,1.0,0.527,0,已拒绝
APP891454,JOB736938,CAND730089,2026-02-25,0.333,0.7,0.2,1.0,0.513,0,已录用
APP600539,JOB669273,CAND838892,2026-02-27,0.0,1.0,0.6,0.7,0.46,0,已查看
APP457848,JOB320957,CAND623229,2026-02-18,0.0,0.1,0.2,0.4,0.14,0,面试中
APP381128,JOB478059,CAND746061,2026-02-06,0.5,0.4,0.2,0.7,0.46,0,已拒绝
APP126408,JOB118027,CAND408964,2026-02-17,0.0,1.0,0.2,1.0,0.44,0,已录用
APP694375,JOB624124,CAND509826,2026-03-02,0.667,0.1,1.0,1.0,0.687,1,已录用
APP801517,JOB259026,CAND356327,2026-02-04,0.0,1.0,1.0,1.0,0.6,1,已查看
APP554127,JOB320247,CAND840237,2026-03-02,0.333,0.7,1.0,1.0,0.673,1,已拒绝
APP404455,JOB710097,CAND429907,2026-02-18,0.0,0.4,0.6,1.0,0.4,0,已拒绝
APP940150,JOB515375,CAND303521,2026-02-27,0.4,0.4,0.2,1.0,0.48,0,面试中
APP944381,JOB418083,CAND885990,2026-02-05,0.0,0.1,0.2,0.7,0.2,0,已查看
APP465896,JOB942798,CAND647321,2026-02-13,0.0,0.4,0.2,1.0,0.32,0,已拒绝
APP249195,JOB795308,CAND622704,2026-02-08,0.333,0.1,1.0,1.0,0.553,0,已拒绝
APP366875,JOB822032,CAND798158,2026-02-23,0.0,0.1,1.0,0.1,0.24,0,面试中
APP586593,JOB558027,CAND175632,2026-02-26,0.0,0.7,1.0,1.0,0.54,0,已拒绝
APP494943,JOB602253,CAND564172,2026-02-05,0.0,1.0,1.0,1.0,0.6,1,已查看
APP735422,JOB717050,CAND472578,2026-02-24,0.0,0.4,1.0,0.4,0.36,0,已拒绝
APP671056,JOB153664,CAND623229,2026-02-21,0.0,0.7,0.6,0.4,0.34,0,已拒绝
APP972024,JOB410220,CAND610537,2026-02-17,0.0,0.7,0.6,1.0,0.46,0,已拒绝
APP490769,JOB596759,CAND802508,2026-02-28,0.0,0.4,1.0,1.0,0.48,0,已拒绝
APP336293,JOB606346,CAND185028,2026-02-14,0.333,0.1,1.0,0.1,0.373,0,已查看
APP582962,JOB190032,CAND844980,2026-02-22,0.5,0.7,1.0,1.0,0.74,1,待处理
APP243256,JOB395266,CAND840145,2026-02-06,0.0,0.1,0.2,1.0,0.26,0,已录用
APP296981,JOB587402,CAND239512,2026-02-25,0.0,0.1,0.2,1.0,0.26,0,已录用
APP835929,JOB593498,CAND113428,2026-02-16,0.0,0.1,0.2,0.1,0.08,0,已拒绝
APP670143,JOB966042,CAND826900,2026-03-03,0.0,0.1,0.6,0.1,0.16,0,已录用
APP195193,JOB238706,CAND764573,2026-02-11,0.0,0.4,0.6,0.4,0.28,0,待处理
APP473505,JOB692580,CAND208424,2026-03-03,0.5,0.7,0.2,1.0,0.58,0,已查看
APP350258,JOB305391,CAND789976,2026-02-11,0.333,0.4,0.2,1.0,0.453,0,已拒绝
APP610339,JOB780819,CAND947117,2026-03-06,0.0,0.1,0.2,0.7,0.2,0,待处理
APP147919,JOB448721,CAND169807,2026-03-03,0.0,0.4,1.0,1.0,0.48,0,已拒绝
APP828784,JOB991062,CAND363565,2026-03-04,0.0,0.1,0.6,0.4,0.22,0,已查看
APP162964,JOB703727,CAND296490,2026-02-16,0.0,1.0,1.0,1.0,0.6,1,待处理
APP871539,JOB797642,CAND950184,2026-02-17,0.0,0.1,0.2,0.1,0.08,0,已查看
APP597179,JOB570623,CAND789976,2026-02-07,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP583964,JOB136862,CAND807722,2026-02-11,0.333,0.7,1.0,0.7,0.613,1,已录用
APP308892,JOB727649,CAND583688,2026-02-28,0.0,0.4,0.2,1.0,0.32,0,已录用
APP891728,JOB703943,CAND382001,2026-02-20,0.0,0.7,0.2,1.0,0.38,0,面试中
APP153385,JOB461462,CAND498649,2026-02-07,0.0,0.1,0.2,1.0,0.26,0,已查看
APP706781,JOB953298,CAND936588,2026-02-13,0.333,0.7,1.0,1.0,0.673,1,已录用
APP878046,JOB715101,CAND130361,2026-02-09,0.0,0.1,1.0,1.0,0.42,0,面试中
APP672910,JOB171223,CAND224416,2026-03-05,0.6,1.0,1.0,0.7,0.78,1,已录用
APP331947,JOB461550,CAND303646,2026-02-21,0.0,0.7,1.0,1.0,0.54,0,待处理
APP763754,JOB979316,CAND850344,2026-02-20,0.0,0.1,1.0,1.0,0.42,0,已查看
APP436667,JOB167949,CAND995972,2026-02-08,0.0,0.7,1.0,0.1,0.36,0,面试中
APP958786,JOB930244,CAND828310,2026-02-17,0.0,0.1,0.2,1.0,0.26,0,已查看
APP372140,JOB686095,CAND125054,2026-02-16,0.0,0.1,1.0,1.0,0.42,0,已拒绝
APP436676,JOB877093,CAND667505,2026-02-24,0.0,0.7,1.0,0.7,0.48,0,已查看
APP461903,JOB385843,CAND619144,2026-02-12,0.0,0.7,1.0,0.1,0.36,0,已拒绝
APP426422,JOB910593,CAND882926,2026-02-25,0.0,0.1,1.0,1.0,0.42,0,待处理
APP356661,JOB893879,CAND618887,2026-02-11,0.0,0.4,0.2,1.0,0.32,0,面试中
APP194025,JOB144368,CAND112640,2026-02-08,0.0,1.0,1.0,0.7,0.54,0,已录用
APP379385,JOB905823,CAND901977,2026-02-06,0.0,0.4,0.2,1.0,0.32,0,已拒绝
APP389146,JOB349282,CAND764573,2026-02-18,0.0,1.0,0.2,1.0,0.44,0,已录用
APP961518,JOB718624,CAND185836,2026-02-27,0.4,0.7,1.0,0.4,0.58,0,已拒绝
APP282229,JOB112705,CAND812491,2026-02-20,0.0,0.1,1.0,0.7,0.36,0,已录用
APP998121,JOB587961,CAND512654,2026-02-04,0.0,0.4,0.2,1.0,0.32,0,已查看
APP129217,JOB366893,CAND592339,2026-02-20,0.25,1.0,1.0,1.0,0.7,1,待处理
APP742442,JOB840631,CAND668136,2026-03-04,0.4,0.1,1.0,1.0,0.58,0,面试中
APP603437,JOB101006,CAND484349,2026-02-13,0.0,0.1,0.6,0.1,0.16,0,已拒绝
APP755804,JOB569428,CAND484349,2026-03-05,0.0,0.1,0.2,0.1,0.08,0,已录用
APP564349,JOB529855,CAND331768,2026-02-16,0.0,0.7,1.0,1.0,0.54,0,待处理
APP243335,JOB308778,CAND746872,2026-02-08,0.0,0.4,1.0,1.0,0.48,0,已录用
APP266023,JOB278780,CAND622708,2026-02-13,0.0,1.0,1.0,1.0,0.6,1,已查看
APP589061,JOB366893,CAND672111,2026-02-18,0.0,0.4,1.0,0.4,0.36,0,面试中
APP399649,JOB280564,CAND358600,2026-02-14,0.0,0.1,1.0,0.1,0.24,0,面试中
APP422919,JOB692079,CAND769622,2026-02-23,0.0,0.7,1.0,0.7,0.48,0,已查看
APP574448,JOB128111,CAND414119,2026-02-28,0.2,0.7,1.0,1.0,0.62,1,已查看
